Index    FREQ              Vmain             VMain2     
2248     3.13328572e+07    2.80428471e-01    2.76124730e-01
2249     3.14774831e+07    2.79689376e-01    2.75421046e-01
2250     3.16227766e+07    2.78945985e-01    2.74713223e-01
2251     3.17687407e+07    2.78198294e-01    2.74001257e-01
2252     3.19153786e+07    2.77446303e-01    2.73285145e-01
2253     3.20626932e+07    2.76690009e-01    2.72564885e-01
2254     3.22106879e+07    2.75929413e-01    2.71840476e-01
2255     3.23593657e+07    2.75164512e-01    2.71111916e-01
2256     3.25087297e+07    2.74395309e-01    2.70379204e-01
2257     3.26587832e+07    2.73621802e-01    2.69642339e-01
2258     3.28095293e+07    2.72843994e-01    2.68901322e-01
2259     3.29609712e+07    2.72061885e-01    2.68156153e-01
2260     3.31131121e+07    2.71275479e-01    2.67406833e-01
2261     3.32659553e+07    2.70484777e-01    2.66653363e-01
2262     3.34195040e+07    2.69689782e-01    2.65895746e-01
2263     3.35737614e+07    2.68890500e-01    2.65133984e-01
2264     3.37287309e+07    2.68086933e-01    2.64368080e-01
2265     3.38844156e+07    2.67279086e-01    2.63598037e-01
2266     3.40408190e+07    2.66466966e-01    2.62823859e-01
2267     3.41979443e+07    2.65650577e-01    2.62045552e-01
2268     3.43557948e+07    2.64829928e-01    2.61263119e-01
2269     3.45143739e+07    2.64005023e-01    2.60476568e-01
2270     3.46736850e+07    2.63175873e-01    2.59685903e-01
2271     3.48337315e+07    2.62342484e-01    2.58891133e-01
2272     3.49945167e+07    2.61504866e-01    2.58092263e-01
2273     3.51560441e+07    2.60663028e-01    2.57289303e-01
2274     3.53183170e+07    2.59816981e-01    2.56482261e-01
2275     3.54813389e+07    2.58966735e-01    2.55671145e-01
2276     3.56451133e+07    2.58112302e-01    2.54855967e-01
2277     3.58096437e+07    2.57253694e-01    2.54036735e-01
2278     3.59749335e+07    2.56390925e-01    2.53213462e-01
2279     3.61409863e+07    2.55524006e-01    2.52386158e-01
2280     3.63078055e+07    2.54652954e-01    2.51554837e-01
2281     3.64753947e+07    2.53777782e-01    2.50719511e-01
2282     3.66437575e+07    2.52898506e-01    2.49880194e-01
2283     3.68128974e+07    2.52015142e-01    2.49036899e-01
2284     3.69828180e+07    2.51127708e-01    2.48189642e-01
2285     3.71535229e+07    2.50236220e-01    2.47338439e-01
2286     3.73250158e+07    2.49340698e-01    2.46483306e-01
2287     3.74973002e+07    2.48441160e-01    2.45624259e-01
2288     3.76703799e+07    2.47537627e-01    2.44761316e-01
2289     3.78442585e+07    2.46630118e-01    2.43894497e-01
2290     3.80189396e+07    2.45718656e-01    2.43023819e-01
2291     3.81944271e+07    2.44803262e-01    2.42149302e-01
2292     3.83707245e+07    2.43883959e-01    2.41270968e-01
2293     3.85478358e+07    2.42960771e-01    2.40388837e-01
2294     3.87257645e+07    2.42033722e-01    2.39502932e-01
2295     3.89045145e+07    2.41102837e-01    2.38613274e-01
2296     3.90840896e+07    2.40168142e-01    2.37719888e-01
2297     3.92644935e+07    2.39229665e-01    2.36822797e-01
2298     3.94457302e+07    2.38287431e-01    2.35922027e-01
2299     3.96278034e+07    2.37341471e-01    2.35017603e-01
2300     3.98107171e+07    2.36391812e-01    2.34109551e-01
2301     3.99944750e+07    2.35438485e-01    2.33197900e-01
2302     4.01790811e+07    2.34481520e-01    2.32282676e-01
2303     4.03645393e+07    2.33520950e-01    2.31363909e-01
2304     4.05508535e+07    2.32556805e-01    2.30441628e-01
2305     4.07380278e+07    2.31589120e-01    2.29515864e-01
2306     4.09260660e+07    2.30617928e-01    2.28586647e-01
2307     4.11149721e+07    2.29643264e-01    2.27654009e-01
2308     4.13047502e+07    2.28665165e-01    2.26717984e-01
2309     4.14954043e+07    2.27683665e-01    2.25778604e-01
2310     4.16869383e+07    2.26698803e-01    2.24835904e-01
2311     4.18793565e+07    2.25710616e-01    2.23889919e-01
2312     4.20726628e+07    2.24719143e-01    2.22940684e-01
2313     4.22668614e+07    2.23724425e-01    2.21988237e-01
2314     4.24619564e+07    2.22726502e-01    2.21032615e-01
2315     4.26579519e+07    2.21725415e-01    2.20073856e-01
2316     4.28548520e+07    2.20721206e-01    2.19111999e-01
2317     4.30526610e+07    2.19713919e-01    2.18147084e-01
2318     4.32513831e+07    2.18703598e-01    2.17179152e-01
2319     4.34510224e+07    2.17690286e-01    2.16208244e-01
2320     4.36515832e+07    2.16674031e-01    2.15234402e-01
2321     4.38530698e+07    2.15654877e-01    2.14257669e-01
2322     4.40554864e+07    2.14632873e-01    2.13278090e-01
2323     4.42588372e+07    2.13608067e-01    2.12295708e-01
2324     4.44631267e+07    2.12580507e-01    2.11310570e-01
2325     4.46683592e+07    2.11550242e-01    2.10322721e-01
2326     4.48745390e+07    2.10517324e-01    2.09332208e-01
2327     4.50816705e+07    2.09481804e-01    2.08339080e-01
2328     4.52897580e+07    2.08443734e-01    2.07343384e-01
2329     4.54988060e+07    2.07403166e-01    2.06345171e-01
2330     4.57088190e+07    2.06360154e-01    2.05344489e-01
2331     4.59198013e+07    2.05314754e-01    2.04341390e-01
2332     4.61317575e+07    2.04267019e-01    2.03335926e-01
2333     4.63446920e+07    2.03217007e-01    2.02328149e-01
2334     4.65586094e+07    2.02164773e-01    2.01318112e-01
2335     4.67735141e+07    2.01110375e-01    2.00305868e-01
2336     4.69894109e+07    2.00053872e-01    1.99291473e-01
2337     4.72063041e+07    1.98995323e-01    1.98274982e-01
2338     4.74241985e+07    1.97934786e-01    1.97256450e-01
2339     4.76430987e+07    1.96872324e-01    1.96235934e-01
2340     4.78630092e+07    1.95807996e-01    1.95213492e-01
2341     4.80839348e+07    1.94741865e-01    1.94189182e-01
2342     4.83058802e+07    1.93673994e-01    1.93163062e-01
2343     4.85288500e+07    1.92604445e-01    1.92135192e-01
2344     4.87528490e+07    1.91533282e-01    1.91105632e-01
2345     4.89778819e+07    1.90460570e-01    1.90074443e-01
2346     4.92039536e+07    1.89386374e-01    1.89041685e-01
2347     4.94310687e+07    1.88310760e-01    1.88007422e-01
2348     4.96592321e+07    1.87233795e-01    1.86971715e-01
2349     4.98884487e+07    1.86155544e-01    1.85934627e-01
2350     5.01187234e+07    1.85076077e-01    1.84896223e-01
2351     5.03500609e+07    1.83995460e-01    1.83856567e-01
2352     5.05824662e+07    1.82913763e-01    1.82815723e-01
2353     5.08159443e+07    1.81831056e-01    1.81773757e-01
2354     5.10505000e+07    1.80747407e-01    1.80730735e-01
2355     5.12861384e+07    1.79662887e-01    1.79686723e-01
2356     5.15228645e+07    1.78577567e-01    1.78641789e-01
2357     5.17606832e+07    1.77491518e-01    1.77595999e-01
2358     5.19995997e+07    1.76404812e-01    1.76549421e-01
2359     5.22396189e+07    1.75317521e-01    1.75502124e-01
2360     5.24807460e+07    1.74229717e-01    1.74454177e-01
2361     5.27229861e+07    1.73141474e-01    1.73405648e-01
2362     5.29663444e+07    1.72052865e-01    1.72356607e-01
2363     5.32108259e+07    1.70963963e-01    1.71307124e-01
2364     5.34564359e+07    1.69874842e-01    1.70257269e-01
2365     5.37031796e+07    1.68785578e-01    1.69207113e-01
2366     5.39510623e+07    1.67696244e-01    1.68156726e-01
2367     5.42000890e+07    1.66606915e-01    1.67106181e-01
2368     5.44502653e+07    1.65517667e-01    1.66055548e-01
2369     5.47015963e+07    1.64428575e-01    1.65004898e-01
2370     5.49540874e+07    1.63339715e-01    1.63954305e-01
2371     5.52077439e+07    1.62251162e-01    1.62903840e-01
2372     5.54625713e+07    1.61162993e-01    1.61853575e-01
2373     5.57185749e+07    1.60075284e-01    1.60803583e-01
2374     5.59757601e+07    1.58988110e-01    1.59753937e-01
2375     5.62341325e+07    1.57901549e-01    1.58704709e-01
2376     5.64936975e+07    1.56815677e-01    1.57655973e-01
2377     5.67544605e+07    1.55730570e-01    1.56607801e-01
2378     5.70164272e+07    1.54646305e-01    1.55560267e-01
2379     5.72796031e+07    1.53562959e-01    1.54513443e-01
2380     5.75439937e+07    1.52480607e-01    1.53467403e-01
2381     5.78096047e+07    1.51399328e-01    1.52422220e-01
2382     5.80764418e+07    1.50319196e-01    1.51377966e-01
2383     5.83445104e+07    1.49240289e-01    1.50334716e-01
2384     5.86138165e+07    1.48162682e-01    1.49292542e-01
2385     5.88843655e+07    1.47086453e-01    1.48251516e-01
2386     5.91561634e+07    1.46011676e-01    1.47211712e-01
2387     5.94292159e+07    1.44938428e-01    1.46173202e-01
2388     5.97035287e+07    1.43866784e-01    1.45136060e-01
2389     5.99791076e+07    1.42796820e-01    1.44100356e-01
2390     6.02559586e+07    1.41728611e-01    1.43066163e-01
2391     6.05340875e+07    1.40662231e-01    1.42033553e-01
2392     6.08135001e+07    1.39597756e-01    1.41002598e-01
2393     6.10942025e+07    1.38535260e-01    1.39973369e-01
2394     6.13762005e+07    1.37474816e-01    1.38945937e-01
2395     6.16595002e+07    1.36416498e-01    1.37920372e-01
2396     6.19441075e+07    1.35360379e-01    1.36896745e-01
2397     6.22300285e+07    1.34306533e-01    1.35875127e-01
2398     6.25172693e+07    1.33255031e-01    1.34855586e-01
2399     6.28058359e+07    1.32205944e-01    1.33838192e-01
2400     6.30957344e+07    1.31159346e-01    1.32823014e-01
2401     6.33869711e+07    1.30115306e-01    1.31810120e-01
2402     6.36795521e+07    1.29073895e-01    1.30799578e-01
2403     6.39734835e+07    1.28035182e-01    1.29791455e-01
2404     6.42687717e+07    1.26999238e-01    1.28785818e-01
2405     6.45654229e+07    1.25966130e-01    1.27782734e-01
2406     6.48634434e+07    1.24935927e-01    1.26782269e-01
2407     6.51628394e+07    1.23908696e-01    1.25784486e-01
2408     6.54636174e+07    1.22884504e-01    1.24789452e-01
2409     6.57657837e+07    1.21863417e-01    1.23797231e-01
2410     6.60693448e+07    1.20845500e-01    1.22807885e-01
2411     6.63743070e+07    1.19830819e-01    1.21821477e-01
2412     6.66806769e+07    1.18819437e-01    1.20838069e-01
2413     6.69884609e+07    1.17811418e-01    1.19857724e-01
2414     6.72976656e+07    1.16806824e-01    1.18880501e-01
2415     6.76082975e+07    1.15805717e-01    1.17906461e-01
2416     6.79203633e+07    1.14808157e-01    1.16935662e-01
2417     6.82338694e+07    1.13814206e-01    1.15968164e-01
2418     6.85488226e+07    1.12823922e-01    1.15004024e-01
2419     6.88652296e+07    1.11837364e-01    1.14043299e-01
2420     6.91830971e+07    1.10854590e-01    1.13086045e-01
2421     6.95024318e+07    1.09875656e-01    1.12132317e-01
2422     6.98232404e+07    1.08900618e-01    1.11182171e-01
2423     7.01455298e+07    1.07929531e-01    1.10235660e-01
2424     7.04693069e+07    1.06962450e-01    1.09292836e-01
2425     7.07945784e+07    1.05999427e-01    1.08353752e-01
2426     7.11213514e+07    1.05040514e-01    1.07418459e-01
2427     7.14496326e+07    1.04085764e-01    1.06487006e-01
2428     7.17794291e+07    1.03135226e-01    1.05559445e-01
2429     7.21107479e+07    1.02188950e-01    1.04635822e-01
2430     7.24435960e+07    1.01246984e-01    1.03716185e-01
2431     7.27779805e+07    1.00309376e-01    1.02800582e-01
2432     7.31139083e+07    9.93761712e-02    1.01889057e-01
2433     7.34513868e+07    9.84474163e-02    1.00981656e-01
2434     7.37904230e+07    9.75231552e-02    1.00078421e-01
2435     7.41310241e+07    9.66034314e-02    9.91793972e-02
2436     7.44731974e+07    9.56882872e-02    9.82846250e-02
2437     7.48169501e+07    9.47777640e-02    9.73941456e-02
2438     7.51622894e+07    9.38719022e-02    9.65079990e-02
2439     7.55092228e+07    9.29707410e-02    9.56262240e-02
2440     7.58577575e+07    9.20743187e-02    9.47488587e-02
2441     7.62079010e+07    9.11826725e-02    9.38759400e-02
2442     7.65596607e+07    9.02958385e-02    9.30075040e-02
2443     7.69130440e+07    8.94138519e-02    9.21435855e-02
2444     7.72680585e+07    8.85367466e-02    9.12842186e-02
2445     7.76247117e+07    8.76645557e-02    9.04294363e-02
2446     7.79830111e+07    8.67973110e-02    8.95792706e-02
2447     7.83429643e+07    8.59350436e-02    8.87337524e-02
2448     7.87045790e+07    8.50777831e-02    8.78929117e-02
2449     7.90678628e+07    8.42255583e-02    8.70567775e-02
2450     7.94328235e+07    8.33783970e-02    8.62253778e-02
2451     7.97994687e+07    8.25363258e-02    8.53987395e-02
2452     8.01678063e+07    8.16993702e-02    8.45768886e-02
2453     8.05378441e+07    8.08675548e-02    8.37598500e-02
2454     8.09095899e+07    8.00409032e-02    8.29476478e-02
2455     8.12830516e+07    7.92194376e-02    8.21403048e-02
2456     8.16582371e+07    7.84031796e-02    8.13378431e-02
2457     8.20351544e+07    7.75921495e-02    8.05402836e-02
2458     8.24138115e+07    7.67863666e-02    7.97476464e-02
2459     8.27942164e+07    7.59858493e-02    7.89599504e-02
2460     8.31763771e+07    7.51906147e-02    7.81772137e-02
2461     8.35603018e+07    7.44006791e-02    7.73994533e-02
2462     8.39459987e+07    7.36160578e-02    7.66266854e-02
2463     8.43334758e+07    7.28367651e-02    7.58589252e-02
2464     8.47227414e+07    7.20628141e-02    7.50961866e-02
2465     8.51138038e+07    7.12942171e-02    7.43384831e-02
2466     8.55066713e+07    7.05309854e-02    7.35858270e-02
2467     8.59013522e+07    6.97731292e-02    7.28382294e-02
2468     8.62978548e+07    6.90206578e-02    7.20957010e-02
2469     8.66961876e+07    6.82735797e-02    7.13582512e-02
2470     8.70963590e+07    6.75319023e-02    7.06258885e-02
2471     8.74983775e+07    6.67956319e-02    6.98986208e-02
2472     8.79022517e+07    6.60647741e-02    6.91764548e-02
2473     8.83079900e+07    6.53393336e-02    6.84593964e-02
2474     8.87156012e+07    6.46193139e-02    6.77474506e-02
2475     8.91250938e+07    6.39047181e-02    6.70406217e-02
2476     8.95364766e+07    6.31955478e-02    6.63389129e-02
2477     8.99497582e+07    6.24918042e-02    6.56423267e-02
2478     9.03649474e+07    6.17934874e-02    6.49508647e-02
2479     9.07820530e+07    6.11005966e-02    6.42645278e-02
2480     9.12010839e+07    6.04131304e-02    6.35833159e-02
2481     9.16220490e+07    5.97310864e-02    6.29072283e-02
2482     9.20449572e+07    5.90544612e-02    6.22362632e-02
2483     9.24698174e+07    5.83832510e-02    6.15704183e-02
2484     9.28966387e+07    5.77174508e-02    6.09096904e-02
2485     9.33254301e+07    5.70570551e-02    6.02540757e-02
2486     9.37562007e+07    5.64020575e-02    5.96035693e-02
2487     9.41889597e+07    5.57524507e-02    5.89581659e-02
2488     9.46237161e+07    5.51082269e-02    5.83178594e-02
2489     9.50604794e+07    5.44693775e-02    5.76826429e-02
2490     9.54992586e+07    5.38358930e-02    5.70525088e-02
2491     9.59400632e+07    5.32077634e-02    5.64274488e-02
2492     9.63829024e+07    5.25849779e-02    5.58074541e-02
2493     9.68277856e+07    5.19675250e-02    5.51925151e-02
2494     9.72747224e+07    5.13553926e-02    5.45826214e-02
2495     9.77237221e+07    5.07485679e-02    5.39777623e-02
2496     9.81747943e+07    5.01470373e-02    5.33779261e-02
2497     9.86279486e+07    4.95507869e-02    5.27831008e-02
2498     9.90831945e+07    4.89598019e-02    5.21932735e-02
2499     9.95405417e+07    4.83740670e-02    5.16084311e-02
2500     1.00000000e+08    4.77935662e-02    5.10285594e-02
2501     1.00461579e+08    4.72182831e-02    5.04536442e-02
2502     1.00925289e+08    4.66482006e-02    4.98836703e-02
2503     1.01391139e+08    4.60833011e-02    4.93186222e-02
2504     1.01859139e+08    4.55235663e-02    4.87584837e-02
2505     1.02329299e+08    4.49689778e-02    4.82032383e-02
2506     1.02801630e+08    4.44195161e-02    4.76528688e-02
2507     1.03276141e+08    4.38751617e-02    4.71073577e-02
2508     1.03752842e+08    4.33358942e-02    4.65666867e-02
2509     1.04231743e+08    4.28016931e-02    4.60308374e-02
2510     1.04712855e+08    4.22725371e-02    4.54997907e-02
2511     1.05196187e+08    4.17484048e-02    4.49735272e-02
2512     1.05681751e+08    4.12292740e-02    4.44520270e-02
2513     1.06169556e+08    4.07151223e-02    4.39352697e-02
2514     1.06659612e+08    4.02059268e-02    4.34232348e-02
2515     1.07151931e+08    3.97016643e-02    4.29159009e-02
2516     1.07646521e+08    3.92023110e-02    4.24132467e-02
2517     1.08143395e+08    3.87078431e-02    4.19152504e-02
2518     1.08642562e+08    3.82182359e-02    4.14218896e-02
2519     1.09144034e+08    3.77334649e-02    4.09331418e-02
2520     1.09647820e+08    3.72535049e-02    4.04489841e-02
2521     1.10153931e+08    3.67783305e-02    3.99693932e-02
2522     1.10662378e+08    3.63079159e-02    3.94943457e-02
2523     1.11173173e+08    3.58422352e-02    3.90238177e-02
2524     1.11686325e+08    3.53812619e-02    3.85577850e-02
2525     1.12201845e+08    3.49249695e-02    3.80962232e-02
2526     1.12719746e+08    3.44733310e-02    3.76391077e-02
2527     1.13240036e+08    3.40263194e-02    3.71864134e-02
2528     1.13762729e+08    3.35839073e-02    3.67381153e-02
2529     1.14287833e+08    3.31460669e-02    3.62941877e-02
2530     1.14815362e+08    3.27127704e-02    3.58546052e-02
2531     1.15345326e+08    3.22839899e-02    3.54193418e-02
2532     1.15877736e+08    3.18596969e-02    3.49883713e-02
2533     1.16412603e+08    3.14398630e-02    3.45616677e-02
2534     1.16949939e+08    3.10244595e-02    3.41392042e-02
2535     1.17489755e+08    3.06134577e-02    3.37209544e-02
2536     1.18032064e+08    3.02068285e-02    3.33068913e-02
2537     1.18576875e+08    2.98045427e-02    3.28969881e-02
2538     1.19124201e+08    2.94065710e-02    3.24912175e-02
2539     1.19674053e+08    2.90128840e-02    3.20895523e-02
2540     1.20226443e+08    2.86234522e-02    3.16919651e-02
2541     1.20781384e+08    2.82382457e-02    3.12984283e-02
2542     1.21338885e+08    2.78572349e-02    3.09089143e-02
2543     1.21898960e+08    2.74803898e-02    3.05233954e-02
2544     1.22461620e+08    2.71076803e-02    3.01418436e-02
2545     1.23026877e+08    2.67390766e-02    2.97642311e-02
2546     1.23594743e+08    2.63745482e-02    2.93905298e-02
2547     1.24165231e+08    2.60140652e-02    2.90207117e-02
2548     1.24738351e+08    2.56575970e-02    2.86547484e-02
2549     1.25314117e+08    2.53051135e-02    2.82926119e-02
2550     1.25892541e+08    2.49565843e-02    2.79342738e-02
2551     1.26473635e+08    2.46119788e-02    2.75797059e-02
2552     1.27057411e+08    2.42712667e-02    2.72288796e-02
2553     1.27643881e+08    2.39344174e-02    2.68817667e-02
2554     1.28233058e+08    2.36014006e-02    2.65383388e-02
2555     1.28824955e+08    2.32721856e-02    2.61985673e-02
2556     1.29419584e+08    2.29467419e-02    2.58624239e-02
2557     1.30016958e+08    2.26250392e-02    2.55298801e-02
2558     1.30617089e+08    2.23070468e-02    2.52009074e-02
2559     1.31219990e+08    2.19927344e-02    2.48754774e-02
2560     1.31825674e+08    2.16820714e-02    2.45535617e-02
2561     1.32434154e+08    2.13750274e-02    2.42351318e-02
2562     1.33045442e+08    2.10715721e-02    2.39201594e-02
2563     1.33659552e+08    2.07716751e-02    2.36086162e-02
2564     1.34276496e+08    2.04753061e-02    2.33004737e-02
2565     1.34896288e+08    2.01824349e-02    2.29957038e-02
2566     1.35518941e+08    1.98930312e-02    2.26942782e-02
2567     1.36144468e+08    1.96070649e-02    2.23961687e-02
2568     1.36772883e+08    1.93245059e-02    2.21013472e-02
2569     1.37404198e+08    1.90453244e-02    2.18097857e-02
2570     1.38038426e+08    1.87694902e-02    2.15214561e-02
2571     1.38675583e+08    1.84969737e-02    2.12363306e-02
2572     1.39315680e+08    1.82277450e-02    2.09543813e-02
2573     1.39958732e+08    1.79617745e-02    2.06755804e-02
2574     1.40604752e+08    1.76990326e-02    2.03999002e-02
2575     1.41253754e+08    1.74394898e-02    2.01273132e-02
2576     1.41905752e+08    1.71831168e-02    1.98577918e-02
2577     1.42560759e+08    1.69298843e-02    1.95913086e-02
2578     1.43218790e+08    1.66797631e-02    1.93278364e-02
2579     1.43879858e+08    1.64327242e-02    1.90673479e-02
2580     1.44543977e+08    1.61887387e-02    1.88098160e-02
2581     1.45211162e+08    1.59477777e-02    1.85552137e-02
2582     1.45881426e+08    1.57098126e-02    1.83035141e-02
2583     1.46554784e+08    1.54748147e-02    1.80546905e-02
2584     1.47231250e+08    1.52427558e-02    1.78087163e-02
2585     1.47910839e+08    1.50136074e-02    1.75655648e-02
2586     1.48593564e+08    1.47873413e-02    1.73252098e-02
2587     1.49279441e+08    1.45639297e-02    1.70876248e-02
2588     1.49968484e+08    1.43433445e-02    1.68527839e-02
2589     1.50660707e+08    1.41255580e-02    1.66206609e-02
2590     1.51356125e+08    1.39105426e-02    1.63912300e-02
2591     1.52054753e+08    1.36982709e-02    1.61644655e-02
2592     1.52756606e+08    1.34887155e-02    1.59403417e-02
2593     1.53461698e+08    1.32818493e-02    1.57188333e-02
2594     1.54170045e+08    1.30776453e-02    1.54999148e-02
2595     1.54881662e+08    1.28760766e-02    1.52835611e-02
2596     1.55596563e+08    1.26771165e-02    1.50697472e-02
2597     1.56314764e+08    1.24807385e-02    1.48584482e-02
2598     1.57036280e+08    1.22869162e-02    1.46496394e-02
2599     1.57761127e+08    1.20956234e-02    1.44432963e-02
2600     1.58489319e+08    1.19068340e-02    1.42393943e-02
2601     1.59220873e+08    1.17205222e-02    1.40379093e-02
2602     1.59955803e+08    1.15366622e-02    1.38388171e-02
2603     1.60694125e+08    1.13552285e-02    1.36420939e-02
2604     1.61435856e+08    1.11761957e-02    1.34477157e-02
2605     1.62181010e+08    1.09995386e-02    1.32556591e-02
2606     1.62929603e+08    1.08252321e-02    1.30659005e-02
2607     1.63681652e+08    1.06532513e-02    1.28784166e-02
2608     1.64437172e+08    1.04835716e-02    1.26931843e-02
2609     1.65196180e+08    1.03161684e-02    1.25101807e-02
2610     1.65958691e+08    1.01510173e-02    1.23293829e-02
2611     1.66724721e+08    9.98809424e-03    1.21507682e-02
2612     1.67494288e+08    9.82737511e-03    1.19743144e-02
2613     1.68267406e+08    9.66883611e-03    1.17999989e-02
2614     1.69044093e+08    9.51245358e-03    1.16277997e-02
2615     1.69824365e+08    9.35820405e-03    1.14576949e-02
2616     1.70608239e+08    9.20606419e-03    1.12896626e-02
2617     1.71395731e+08    9.05601090e-03    1.11236813e-02
2618     1.72186857e+08    8.90802121e-03    1.09597294e-02
2619     1.72981636e+08    8.76207237e-03    1.07977858e-02
2620     1.73780083e+08    8.61814176e-03    1.06378292e-02
2621     1.74582215e+08    8.47620699e-03    1.04798388e-02
2622     1.75388050e+08    8.33624580e-03    1.03237938e-02
2623     1.76197605e+08    8.19823614e-03    1.01696736e-02
2624     1.77010896e+08    8.06215613e-03    1.00174578e-02
2625     1.77827941e+08    7.92798405e-03    9.86712618e-03
2626     1.78648757e+08    7.79569839e-03    9.71865863e-03
2627     1.79473363e+08    7.66527779e-03    9.57203525e-03
2628     1.80301774e+08    7.53670108e-03    9.42723634e-03
2629     1.81134009e+08    7.40994727e-03    9.28424233e-03
2630     1.81970086e+08    7.28499553e-03    9.14303385e-03
2631     1.82810022e+08    7.16182522e-03    9.00359168e-03
2632     1.83653834e+08    7.04041588e-03    8.86589680e-03
2633     1.84501542e+08    6.92074721e-03    8.72993034e-03
2634     1.85353162e+08    6.80279910e-03    8.59567361e-03
2635     1.86208714e+08    6.68655160e-03    8.46310808e-03
2636     1.87068214e+08    6.57198495e-03    8.33221541e-03
2637     1.87931682e+08    6.45907955e-03    8.20297741e-03
2638     1.88799135e+08    6.34781599e-03    8.07537609e-03
2639     1.89670592e+08    6.23817500e-03    7.94939360e-03
2640     1.90546072e+08    6.13013752e-03    7.82501227e-03
2641     1.91425593e+08    6.02368464e-03    7.70221461e-03
2642     1.92309173e+08    5.91879761e-03    7.58098328e-03
2643     1.93196832e+08    5.81545788e-03    7.46130111e-03
2644     1.94088588e+08    5.71364704e-03    7.34315112e-03
2645     1.94984460e+08    5.61334686e-03    7.22651646e-03
2646     1.95884467e+08    5.51453928e-03    7.11138049e-03
2647     1.96788629e+08    5.41720639e-03    6.99772669e-03
2648     1.97696964e+08    5.32133048e-03    6.88553875e-03
2649     1.98609492e+08    5.22689396e-03    6.77480048e-03
2650     1.99526231e+08    5.13387943e-03    6.66549588e-03
2651     2.00447203e+08    5.04226966e-03    6.55760912e-03
2652     2.01372425e+08    4.95204755e-03    6.45112450e-03
2653     2.02301918e+08    4.86319619e-03    6.34602651e-03
2654     2.03235701e+08    4.77569882e-03    6.24229979e-03
2655     2.04173794e+08    4.68953883e-03    6.13992913e-03
2656     2.05116218e+08    4.60469978e-03    6.03889951e-03
2657     2.06062991e+08    4.52116538e-03    5.93919602e-03
2658     2.07014135e+08    4.43891950e-03    5.84080394e-03
2659     2.07969669e+08    4.35794615e-03    5.74370871e-03
2660     2.08929613e+08    4.27822951e-03    5.64789591e-03
2661     2.09893988e+08    4.19975391e-03    5.55335126e-03
2662     2.10862815e+08    4.12250381e-03    5.46006067e-03
2663     2.11836114e+08    4.04646385e-03    5.36801018e-03
2664     2.12813905e+08    3.97161880e-03    5.27718597e-03
2665     2.13796209e+08    3.89795358e-03    5.18757439e-03
2666     2.14783047e+08    3.82545326e-03    5.09916194e-03
2667     2.15774441e+08    3.75410305e-03    5.01193525e-03
2668     2.16770410e+08    3.68388831e-03    4.92588110e-03
2669     2.17770977e+08    3.61479453e-03    4.84098644e-03
2670     2.18776162e+08    3.54680735e-03    4.75723833e-03
2671     2.19785987e+08    3.47991255e-03    4.67462400e-03
2672     2.20800473e+08    3.41409606e-03    4.59313082e-03
2673     2.21819642e+08    3.34934392e-03    4.51274627e-03
2674     2.22843515e+08    3.28564232e-03    4.43345801e-03
2675     2.23872114e+08    3.22297760e-03    4.35525381e-03
2676     2.24905461e+08    3.16133620e-03    4.27812161e-03
2677     2.25943577e+08    3.10070473e-03    4.20204944e-03
2678     2.26986485e+08    3.04106991e-03    4.12702551e-03
2679     2.28034207e+08    2.98241859e-03    4.05303814e-03
2680     2.29086765e+08    2.92473774e-03    3.98007578e-03
2681     2.30144182e+08    2.86801448e-03    3.90812702e-03
2682     2.31206479e+08    2.81223605e-03    3.83718058e-03
2683     2.32273680e+08    2.75738979e-03    3.76722531e-03
2684     2.33345806e+08    2.70346320e-03    3.69825019e-03
2685     2.34422882e+08    2.65044388e-03    3.63024430e-03
2686     2.35504928e+08    2.59831954e-03    3.56319688e-03
2687     2.36591970e+08    2.54707804e-03    3.49709727e-03
2688     2.37684029e+08    2.49670734e-03    3.43193495e-03
2689     2.38781128e+08    2.44719552e-03    3.36769951e-03
2690     2.39883292e+08    2.39853076e-03    3.30438064e-03
2691     2.40990543e+08    2.35070139e-03    3.24196819e-03
2692     2.42102905e+08    2.30369582e-03    3.18045210e-03
2693     2.43220401e+08    2.25750260e-03    3.11982243e-03
2694     2.44343055e+08    2.21211035e-03    3.06006934e-03
2695     2.45470892e+08    2.16750784e-03    3.00118312e-03
2696     2.46603934e+08    2.12368394e-03    2.94315418e-03
2697     2.47742206e+08    2.08062760e-03    2.88597300e-03
2698     2.48885732e+08    2.03832792e-03    2.82963022e-03
2699     2.50034536e+08    1.99677407e-03    2.77411654e-03
2700     2.51188643e+08    1.95595533e-03    2.71942278e-03
2701     2.52348077e+08    1.91586109e-03    2.66553989e-03
2702     2.53512863e+08    1.87648085e-03    2.61245888e-03
2703     2.54683025e+08    1.83780419e-03    2.56017088e-03
2704     2.55858589e+08    1.79982080e-03    2.50866714e-03
2705     2.57039578e+08    1.76252047e-03    2.45793896e-03
2706     2.58226019e+08    1.72589309e-03    2.40797777e-03
2707     2.59417936e+08    1.68992863e-03    2.35877510e-03
2708     2.60615355e+08    1.65461718e-03    2.31032254e-03
2709     2.61818301e+08    1.61994890e-03    2.26261181e-03
2710     2.63026799e+08    1.58591406e-03    2.21563469e-03
2711     2.64240876e+08    1.55250303e-03    2.16938306e-03
2712     2.65460556e+08    1.51970625e-03    2.12384889e-03
2713     2.66685866e+08    1.48751426e-03    2.07902424e-03
