Index       FREQ            VM(FIRST)         VM(GATE)           VM(FBK)          VM(DRAIN)          VM(F2)         VM(OUT2_HI_N)  
2393     6.10942025e+07    4.30836721e-02    2.96625584e-01    4.32750054e-02    1.63693902e-02    4.30841286e-02    4.41795101e-02
2394     6.13762005e+07    4.27518841e-02    2.96606355e-01    4.29416130e-02    1.63144335e-02    4.27523351e-02    4.37928239e-02
2395     6.16595002e+07    4.24224433e-02    2.96587211e-01    4.26105800e-02    1.62595285e-02    4.24228888e-02    4.34087921e-02
2396     6.19441075e+07    4.20953373e-02    2.96568153e-01    4.22818939e-02    1.62046764e-02    4.20957774e-02    4.30274013e-02
2397     6.22300285e+07    4.17705535e-02    2.96549181e-01    4.19555422e-02    1.61498786e-02    4.17709881e-02    4.26486376e-02
2398     6.25172693e+07    4.14480795e-02    2.96530295e-01    4.16315122e-02    1.60951363e-02    4.14485087e-02    4.22724876e-02
2399     6.28058359e+07    4.11279027e-02    2.96511496e-01    4.13097914e-02    1.60404509e-02    4.11283265e-02    4.18989375e-02
2400     6.30957344e+07    4.08100106e-02    2.96492784e-01    4.09903674e-02    1.59858236e-02    4.08104291e-02    4.15279739e-02
2401     6.33869711e+07    4.04943908e-02    2.96474158e-01    4.06732275e-02    1.59312556e-02    4.04948041e-02    4.11595832e-02
2402     6.36795521e+07    4.01810310e-02    2.96455620e-01    4.03583593e-02    1.58767483e-02    4.01814390e-02    4.07937518e-02
2403     6.39734835e+07    3.98699185e-02    2.96437169e-01    4.00457504e-02    1.58223028e-02    3.98703214e-02    4.04304665e-02
2404     6.42687717e+07    3.95610412e-02    2.96418806e-01    3.97353882e-02    1.57679205e-02    3.95614389e-02    4.00697136e-02
2405     6.45654229e+07    3.92543864e-02    2.96400531e-01    3.94272603e-02    1.57136025e-02    3.92547790e-02    3.97114798e-02
2406     6.48634434e+07    3.89499419e-02    2.96382344e-01    3.91213543e-02    1.56593500e-02    3.89503295e-02    3.93557518e-02
2407     6.51628394e+07    3.86476954e-02    2.96364245e-01    3.88176578e-02    1.56051644e-02    3.86480779e-02    3.90025163e-02
2408     6.54636174e+07    3.83476344e-02    2.96346234e-01    3.85161583e-02    1.55510466e-02    3.83480119e-02    3.86517598e-02
2409     6.57657837e+07    3.80497466e-02    2.96328312e-01    3.82168435e-02    1.54969980e-02    3.80501193e-02    3.83034692e-02
2410     6.60693448e+07    3.77540199e-02    2.96310478e-01    3.79197011e-02    1.54430197e-02    3.77543876e-02    3.79576313e-02
2411     6.63743070e+07    3.74604418e-02    2.96292733e-01    3.76247187e-02    1.53891129e-02    3.74608046e-02    3.76142329e-02
2412     6.66806769e+07    3.71690001e-02    2.96275077e-01    3.73318840e-02    1.53352786e-02    3.71693581e-02    3.72732608e-02
2413     6.69884609e+07    3.68796826e-02    2.96257510e-01    3.70411847e-02    1.52815182e-02    3.68800359e-02    3.69347020e-02
2414     6.72976656e+07    3.65924771e-02    2.96240032e-01    3.67526085e-02    1.52278326e-02    3.65928256e-02    3.65985435e-02
2415     6.76082975e+07    3.63073713e-02    2.96222643e-01    3.64661433e-02    1.51742230e-02    3.63077152e-02    3.62647721e-02
2416     6.79203633e+07    3.60243532e-02    2.96205343e-01    3.61817767e-02    1.51206905e-02    3.60246924e-02    3.59333751e-02
2417     6.82338694e+07    3.57434106e-02    2.96188133e-01    3.58994966e-02    1.50672362e-02    3.57437451e-02    3.56043394e-02
2418     6.85488226e+07    3.54645313e-02    2.96171012e-01    3.56192908e-02    1.50138612e-02    3.54648613e-02    3.52776521e-02
2419     6.88652296e+07    3.51877033e-02    2.96153980e-01    3.53411472e-02    1.49605666e-02    3.51880287e-02    3.49533005e-02
2420     6.91830971e+07    3.49129144e-02    2.96137037e-01    3.50650536e-02    1.49073533e-02    3.49132354e-02    3.46312718e-02
2421     6.95024318e+07    3.46401528e-02    2.96120184e-01    3.47909979e-02    1.48542226e-02    3.46404692e-02    3.43115533e-02
2422     6.98232404e+07    3.43694062e-02    2.96103420e-01    3.45189681e-02    1.48011753e-02    3.43697182e-02    3.39941322e-02
2423     7.01455298e+07    3.41006628e-02    2.96086746e-01    3.42489522e-02    1.47482126e-02    3.41009705e-02    3.36789959e-02
2424     7.04693069e+07    3.38339106e-02    2.96070161e-01    3.39809381e-02    1.46953355e-02    3.38342139e-02    3.33661319e-02
2425     7.07945784e+07    3.35691377e-02    2.96053665e-01    3.37149138e-02    1.46425449e-02    3.35694367e-02    3.30555277e-02
2426     7.11213514e+07    3.33063322e-02    2.96037259e-01    3.34508675e-02    1.45898419e-02    3.33066269e-02    3.27471707e-02
2427     7.14496326e+07    3.30454821e-02    2.96020942e-01    3.31887870e-02    1.45372274e-02    3.30457726e-02    3.24410485e-02
2428     7.17794291e+07    3.27865757e-02    2.96004715e-01    3.29286607e-02    1.44847024e-02    3.27868620e-02    3.21371487e-02
2429     7.21107479e+07    3.25296012e-02    2.95988577e-01    3.26704766e-02    1.44322679e-02    3.25298832e-02    3.18354591e-02
2430     7.24435960e+07    3.22745467e-02    2.95972528e-01    3.24142228e-02    1.43799248e-02    3.22748246e-02    3.15359674e-02
2431     7.27779805e+07    3.20214005e-02    2.95956568e-01    3.21598877e-02    1.43276740e-02    3.20216744e-02    3.12386614e-02
2432     7.31139083e+07    3.17701509e-02    2.95940697e-01    3.19074593e-02    1.42755165e-02    3.17704208e-02    3.09435288e-02
2433     7.34513868e+07    3.15207863e-02    2.95924915e-01    3.16569260e-02    1.42234533e-02    3.15210521e-02    3.06505577e-02
2434     7.37904230e+07    3.12732949e-02    2.95909222e-01    3.14082761e-02    1.41714851e-02    3.12735568e-02    3.03597359e-02
2435     7.41310241e+07    3.10276652e-02    2.95893618e-01    3.11614979e-02    1.41196130e-02    3.10279231e-02    3.00710515e-02
2436     7.44731974e+07    3.07838856e-02    2.95878102e-01    3.09165798e-02    1.40678377e-02    3.07841396e-02    2.97844925e-02
2437     7.48169501e+07    3.05419446e-02    2.95862675e-01    3.06735102e-02    1.40161601e-02    3.05421947e-02    2.95000471e-02
2438     7.51622894e+07    3.03018305e-02    2.95847337e-01    3.04322775e-02    1.39645812e-02    3.03020768e-02    2.92177035e-02
2439     7.55092228e+07    3.00635320e-02    2.95832087e-01    3.01928701e-02    1.39131017e-02    3.00637745e-02    2.89374500e-02
2440     7.58577575e+07    2.98270376e-02    2.95816925e-01    2.99552767e-02    1.38617225e-02    2.98272763e-02    2.86592747e-02
2441     7.62079010e+07    2.95923359e-02    2.95801851e-01    2.97194858e-02    1.38104444e-02    2.95925709e-02    2.83831662e-02
2442     7.65596607e+07    2.93594156e-02    2.95786866e-01    2.94854858e-02    1.37592682e-02    2.93596469e-02    2.81091128e-02
2443     7.69130440e+07    2.91282653e-02    2.95771968e-01    2.92532655e-02    1.37081948e-02    2.91284930e-02    2.78371030e-02
2444     7.72680585e+07    2.88988738e-02    2.95757158e-01    2.90228135e-02    1.36572249e-02    2.88990978e-02    2.75671253e-02
2445     7.76247117e+07    2.86712297e-02    2.95742435e-01    2.87941186e-02    1.36063593e-02    2.86714501e-02    2.72991685e-02
2446     7.79830111e+07    2.84453219e-02    2.95727799e-01    2.85671693e-02    1.35555987e-02    2.84455388e-02    2.70332211e-02
2447     7.83429643e+07    2.82211391e-02    2.95713251e-01    2.83419546e-02    1.35049440e-02    2.82213525e-02    2.67692719e-02
2448     7.87045790e+07    2.79986704e-02    2.95698790e-01    2.81184633e-02    1.34543958e-02    2.79988803e-02    2.65073097e-02
2449     7.90678628e+07    2.77779045e-02    2.95684416e-01    2.78966841e-02    1.34039549e-02    2.77781110e-02    2.62473233e-02
2450     7.94328235e+07    2.75588305e-02    2.95670128e-01    2.76766060e-02    1.33536221e-02    2.75590335e-02    2.59893018e-02
2451     7.97994687e+07    2.73414372e-02    2.95655926e-01    2.74582180e-02    1.33033980e-02    2.73416369e-02    2.57332340e-02
2452     8.01678063e+07    2.71257138e-02    2.95641811e-01    2.72415089e-02    1.32532834e-02    2.71259102e-02    2.54791090e-02
2453     8.05378441e+07    2.69116493e-02    2.95627782e-01    2.70264679e-02    1.32032789e-02    2.69118424e-02    2.52269160e-02
2454     8.09095899e+07    2.66992329e-02    2.95613839e-01    2.68130840e-02    1.31533852e-02    2.66994226e-02    2.49766441e-02
2455     8.12830516e+07    2.64884536e-02    2.95599981e-01    2.66013463e-02    1.31036029e-02    2.64886401e-02    2.47282826e-02
2456     8.16582371e+07    2.62793007e-02    2.95586209e-01    2.63912439e-02    1.30539329e-02    2.62794840e-02    2.44818207e-02
2457     8.20351544e+07    2.60717634e-02    2.95572522e-01    2.61827661e-02    1.30043756e-02    2.60719436e-02    2.42372479e-02
2458     8.24138115e+07    2.58658311e-02    2.95558920e-01    2.59759020e-02    1.29549317e-02    2.58660080e-02    2.39945536e-02
2459     8.27942164e+07    2.56614929e-02    2.95545402e-01    2.57706410e-02    1.29056019e-02    2.56616668e-02    2.37537273e-02
2460     8.31763771e+07    2.54587384e-02    2.95531969e-01    2.55669723e-02    1.28563867e-02    2.54589092e-02    2.35147586e-02
2461     8.35603018e+07    2.52575569e-02    2.95518620e-01    2.53648854e-02    1.28072869e-02    2.52577247e-02    2.32776370e-02
2462     8.39459987e+07    2.50579379e-02    2.95505356e-01    2.51643696e-02    1.27583028e-02    2.50581027e-02    2.30423523e-02
2463     8.43334758e+07    2.48598709e-02    2.95492175e-01    2.49654144e-02    1.27094353e-02    2.48600327e-02    2.28088943e-02
2464     8.47227414e+07    2.46633455e-02    2.95479077e-01    2.47680094e-02    1.26606847e-02    2.46635043e-02    2.25772528e-02
2465     8.51138038e+07    2.44683512e-02    2.95466063e-01    2.45721439e-02    1.26120517e-02    2.44685071e-02    2.23474176e-02
2466     8.55066713e+07    2.42748777e-02    2.95453132e-01    2.43778078e-02    1.25635369e-02    2.42750307e-02    2.21193787e-02
2467     8.59013522e+07    2.40829146e-02    2.95440283e-01    2.41849905e-02    1.25151407e-02    2.40830649e-02    2.18931261e-02
2468     8.62978548e+07    2.38924518e-02    2.95427517e-01    2.39936818e-02    1.24668637e-02    2.38925992e-02    2.16686500e-02
2469     8.66961876e+07    2.37034790e-02    2.95414833e-01    2.38038714e-02    1.24187064e-02    2.37036237e-02    2.14459404e-02
2470     8.70963590e+07    2.35159861e-02    2.95402231e-01    2.36155491e-02    1.23706694e-02    2.35161280e-02    2.12249875e-02
2471     8.74983775e+07    2.33299628e-02    2.95389711e-01    2.34287047e-02    1.23227531e-02    2.33301020e-02    2.10057817e-02
2472     8.79022517e+07    2.31453992e-02    2.95377272e-01    2.32433281e-02    1.22749580e-02    2.31455357e-02    2.07883133e-02
2473     8.83079900e+07    2.29622852e-02    2.95364914e-01    2.30594092e-02    1.22272846e-02    2.29624190e-02    2.05725726e-02
2474     8.87156012e+07    2.27806108e-02    2.95352637e-01    2.28769379e-02    1.21797334e-02    2.27807420e-02    2.03585501e-02
2475     8.91250938e+07    2.26003661e-02    2.95340440e-01    2.26959044e-02    1.21323048e-02    2.26004947e-02    2.01462364e-02
2476     8.95364766e+07    2.24215413e-02    2.95328324e-01    2.25162986e-02    1.20849993e-02    2.24216673e-02    1.99356220e-02
2477     8.99497582e+07    2.22441264e-02    2.95316287e-01    2.23381108e-02    1.20378173e-02    2.22442499e-02    1.97266975e-02
2478     9.03649474e+07    2.20681117e-02    2.95304331e-01    2.21613309e-02    1.19907593e-02    2.20682327e-02    1.95194536e-02
2479     9.07820530e+07    2.18934874e-02    2.95292453e-01    2.19859493e-02    1.19438256e-02    2.18936060e-02    1.93138812e-02
2480     9.12010839e+07    2.17202440e-02    2.95280655e-01    2.18119562e-02    1.18970167e-02    2.17203601e-02    1.91099710e-02
2481     9.16220490e+07    2.15483716e-02    2.95268936e-01    2.16393420e-02    1.18503330e-02    2.15484853e-02    1.89077139e-02
2482     9.20449572e+07    2.13778608e-02    2.95257295e-01    2.14680969e-02    1.18037748e-02    2.13779721e-02    1.87071009e-02
2483     9.24698174e+07    2.12087020e-02    2.95245732e-01    2.12982114e-02    1.17573426e-02    2.12088109e-02    1.85081229e-02
2484     9.28966387e+07    2.10408857e-02    2.95234247e-01    2.11296759e-02    1.17110367e-02    2.10409923e-02    1.83107710e-02
2485     9.33254301e+07    2.08744024e-02    2.95222839e-01    2.09624811e-02    1.16648575e-02    2.08745068e-02    1.81150363e-02
2486     9.37562007e+07    2.07092429e-02    2.95211509e-01    2.07966173e-02    1.16188054e-02    2.07093449e-02    1.79209100e-02
2487     9.41889597e+07    2.05453976e-02    2.95200256e-01    2.06320752e-02    1.15728806e-02    2.05454975e-02    1.77283832e-02
2488     9.46237161e+07    2.03828574e-02    2.95189079e-01    2.04688456e-02    1.15270835e-02    2.03829551e-02    1.75374473e-02
2489     9.50604794e+07    2.02216130e-02    2.95177979e-01    2.03069190e-02    1.14814145e-02    2.02217085e-02    1.73480936e-02
2490     9.54992586e+07    2.00616552e-02    2.95166955e-01    2.01462863e-02    1.14358738e-02    2.00617485e-02    1.71603134e-02
2491     9.59400632e+07    1.99029749e-02    2.95156006e-01    1.99869382e-02    1.13904618e-02    1.99030661e-02    1.69740983e-02
2492     9.63829024e+07    1.97455629e-02    2.95145133e-01    1.98288656e-02    1.13451788e-02    1.97456520e-02    1.67894396e-02
2493     9.68277856e+07    1.95894103e-02    2.95134335e-01    1.96720595e-02    1.13000250e-02    1.95894973e-02    1.66063289e-02
2494     9.72747224e+07    1.94345080e-02    2.95123612e-01    1.95165107e-02    1.12550008e-02    1.94345930e-02    1.64247578e-02
2495     9.77237221e+07    1.92808471e-02    2.95112963e-01    1.93622104e-02    1.12101063e-02    1.92809301e-02    1.62447180e-02
2496     9.81747943e+07    1.91284187e-02    2.95102388e-01    1.92091494e-02    1.11653420e-02    1.91284998e-02    1.60662011e-02
2497     9.86279486e+07    1.89772140e-02    2.95091887e-01    1.90573191e-02    1.11207079e-02    1.89772931e-02    1.58891988e-02
2498     9.90831945e+07    1.88272242e-02    2.95081460e-01    1.89067105e-02    1.10762045e-02    1.88273014e-02    1.57137029e-02
2499     9.95405417e+07    1.86784405e-02    2.95071106e-01    1.87573148e-02    1.10318318e-02    1.86785158e-02    1.55397053e-02
2500     1.00000000e+08    1.85308544e-02    2.95060824e-01    1.86091233e-02    1.09875902e-02    1.85309278e-02    1.53671978e-02
2501     1.00461579e+08    1.83844570e-02    2.95050615e-01    1.84621273e-02    1.09434798e-02    1.83845285e-02    1.51961722e-02
2502     1.00925289e+08    1.82392399e-02    2.95040479e-01    1.83163181e-02    1.08995010e-02    1.82393096e-02    1.50266207e-02
2503     1.01391139e+08    1.80951944e-02    2.95030414e-01    1.81716873e-02    1.08556538e-02    1.80952624e-02    1.48585351e-02
2504     1.01859139e+08    1.79523122e-02    2.95020421e-01    1.80282262e-02    1.08119385e-02    1.79523784e-02    1.46919075e-02
2505     1.02329299e+08    1.78105848e-02    2.95010499e-01    1.78859264e-02    1.07683552e-02    1.78106493e-02    1.45267299e-02
2506     1.02801630e+08    1.76700038e-02    2.95000648e-01    1.77447794e-02    1.07249042e-02    1.76700666e-02    1.43629945e-02
2507     1.03276141e+08    1.75305609e-02    2.94990868e-01    1.76047769e-02    1.06815856e-02    1.75306220e-02    1.42006935e-02
2508     1.03752842e+08    1.73922477e-02    2.94981158e-01    1.74659105e-02    1.06383996e-02    1.73923071e-02    1.40398190e-02
2509     1.04231743e+08    1.72550561e-02    2.94971517e-01    1.73281719e-02    1.05953463e-02    1.72551139e-02    1.38803632e-02
2510     1.04712855e+08    1.71189779e-02    2.94961947e-01    1.71915529e-02    1.05524260e-02    1.71190341e-02    1.37223183e-02
2511     1.05196187e+08    1.69840049e-02    2.94952446e-01    1.70560453e-02    1.05096386e-02    1.69840595e-02    1.35656768e-02
2512     1.05681751e+08    1.68501291e-02    2.94943014e-01    1.69216410e-02    1.04669845e-02    1.68501821e-02    1.34104309e-02
2513     1.06169556e+08    1.67173423e-02    2.94933651e-01    1.67883319e-02    1.04244636e-02    1.67173939e-02    1.32565729e-02
2514     1.06659612e+08    1.65856368e-02    2.94924356e-01    1.66561100e-02    1.03820761e-02    1.65856868e-02    1.31040953e-02
2515     1.07151931e+08    1.64550044e-02    2.94915129e-01    1.65249672e-02    1.03398222e-02    1.64550530e-02    1.29529905e-02
2516     1.07646521e+08    1.63254374e-02    2.94905969e-01    1.63948957e-02    1.02977019e-02    1.63254845e-02    1.28032509e-02
2517     1.08143395e+08    1.61969278e-02    2.94896878e-01    1.62658875e-02    1.02557154e-02    1.61969735e-02    1.26548689e-02
2518     1.08642562e+08    1.60694680e-02    2.94887853e-01    1.61379349e-02    1.02138626e-02    1.60695122e-02    1.25078371e-02
2519     1.09144034e+08    1.59430501e-02    2.94878895e-01    1.60110300e-02    1.01721438e-02    1.59430930e-02    1.23621480e-02
2520     1.09647820e+08    1.58176665e-02    2.94870004e-01    1.58851651e-02    1.01305589e-02    1.58177080e-02    1.22177942e-02
